order,family,Family_common,Subfamily,Tribe,Common.name,Scientific.name,Movement,X2024.IUCN.Red.List.category,if_fao,if_new_infect,if_birdlife_breeding,if_birdlife_nonbreeding,X1,X2,X3,X4,X5,X6.1,X7,X8,X9,X10,X11,X12.,if_movebank,if_birdlife_std,low_season,Flyways,Current.population.trend
SULIFORMES,Phalacrocoracidae,Cormorants,,NA,Spotted Shag,Phalacrocorax punctatus,Coastal,LC,1,n,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,0,0,,NA
SULIFORMES,Phalacrocoracidae,Cormorants,,NA,Pitt Island Shag,Phalacrocorax featherstoni,Coastal,EN,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,2,1,1,1,1,0,0,0,,NA
CHARADRIIFORMES,Chionidae,Sheathbills,NA,NA,Snowy Sheathbill,Chionis albus,Coastal,LC,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0,,NA
CHARADRIIFORMES,Chionidae,Sheathbills,NA,NA,Black-faced Sheathbill,Chionis minor,Coastal,LC,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,0,0,2,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Anoinae,NA,Brown Noddy,Anous stolidus,Coastal,LC,0,NA,TRUE,TRUE,2,2,2,2,1,1,1,1,1,1,1,2,0,1,1,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Anoinae,NA,Lesser Noddy,Anous tenuirostris,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,1,1,1,1,2,0,1,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Anoinae,NA,Black Noddy,Anous minutus,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,2,1,1,1,1,1,1,2,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Anoinae,NA,Blue Noddy,Anous ceruleus,Coastal,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Anoinae,NA,Grey Noddy,Anous albivittus,Coastal,LC,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Gyginae,NA,Atlantic White Tern,Gygis alba,Coastal,LC,0,NA,TRUE,TRUE,1,1,1,1,1,1,1,2,2,2,2,2,0,1,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Gyginae,NA,Common White Tern,Gygis candida,Coastal,LC,0,NA,TRUE,TRUE,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Gyginae,NA,Little White Tern,Gygis microrhyncha,Coastal,LC,0,NA,TRUE,TRUE,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Rynchopinae,NA,Black Skimmer,Rynchops niger,Coastal,LC,1,n,TRUE,TRUE,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Rynchopinae,NA,African Skimmer,Rynchops flavirostris,Coastal,LC,0,NA,TRUE,TRUE,0,0,2,1,1,1,1,1,1,1,2,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Rynchopinae,NA,Indian Skimmer,Rynchops albicollis,Coastal,EN,0,NA,TRUE,TRUE,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Saunders's Gull,Saundersilarus saundersi,Coastal,VU,0,NA,TRUE,TRUE,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,East Asia-Australasia Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Little Gull,Hydrocoloeus minutus,Coastal,LC,1,o,TRUE,TRUE,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,"African_Eurasian Flyway,Americas Flyway,East Asia-Australasia Flyway",Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Ross's Gull,Rhodostethia rosea,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Swallow-tailed Gull,Creagrus furcatus,Coastal,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,"Americas Flyway,Central and Eastern Pacific Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Sabine's Gull,Xema sabini,Coastal,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,2,0,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Ivory Gull,Pagophila eburnea,Coastal,NT,1,o,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,1,1,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Red-legged Kittiwake,Rissa brevirostris,Coastal,VU,0,NA,TRUE,TRUE,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,Central and Eastern Pacific Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Black-legged Kittiwake,Rissa tridactyla,Coastal,VU,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Bonaparte's Gull,Larus philadelphia,Coastal,LC,1,n,TRUE,TRUE,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Americas Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Slender-billed Gull,Larus genei,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,2,0,0,0,0,0,0,1,0,African_Eurasian Flyway,Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Brown-headed Gull,Larus brunnicephalus,Coastal,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,"Central Asia Flyway,East Asia-Australasia Flyway",Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Black-headed Gull,Larus ridibundus,Coastal,LC,1,o,TRUE,TRUE,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Andean Gull,Larus serranus,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Brown-hooded Gull,Larus maculipennis,Coastal,LC,1,n,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,0,0,0,Americas Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Hartlaub's Gull,Larus hartlaubii,Coastal,LC,1,o,TRUE,TRUE,1,1,1,1,1,2,0,0,2,1,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Grey-headed Gull,Larus cirrocephalus,Coastal,LC,1,o,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Silver Gull,Larus novaehollandiae,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,1,1,1,1,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Black-billed Gull,Larus bulleri,Coastal,NT,0,NA,TRUE,TRUE,1,2,0,0,0,0,0,2,1,1,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Grey Gull,Larus modestus,Coastal,LC,1,n,TRUE,TRUE,1,1,2,0,0,0,0,2,1,1,1,0,0,0,0,Americas Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Dolphin Gull,Larus scoresbii,Coastal,LC,0,NA,TRUE,TRUE,1,2,0,0,0,0,0,0,2,1,1,1,0,0,0,Americas Flyway,Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Franklin's Gull,Larus pipixcan,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,Americas Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Laughing Gull,Larus atricilla,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,Americas Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Lava Gull,Larus fuliginosus,Coastal,VU,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Pallas's Gull,Larus ichthyaetus,Coastal,LC,1,o,TRUE,TRUE,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,"African_Eurasian Flyway,Central Asia Flyway",Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Relict Gull,Larus relictus,Coastal,VU,0,NA,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Mediterranean Gull,Larus melanocephalus,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,African_Eurasian Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Sooty Gull,Larus hemprichii,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,White-eyed Gull,Larus leucophthalmus,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Audouin's Gull,Larus audouinii,Coastal,VU,1,n,TRUE,TRUE,0,2,1,1,1,1,1,2,0,0,0,0,0,1,0,African_Eurasian Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Heermann's Gull,Larus heermanni,Coastal,NT,0,NA,TRUE,TRUE,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,Americas Flyway,Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Pacific Gull,Larus pacificus,Coastal,LC,0,NA,TRUE,TRUE,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Black-tailed Gull,Larus crassirostris,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,East Asia-Australasia Flyway,Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Belcher's Gull,Larus belcheri,Coastal,LC,1,n,TRUE,TRUE,1,2,0,0,0,0,0,0,0,0,2,1,0,1,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Olrog's Gull,Larus atlanticus,Coastal,NT,0,NA,TRUE,TRUE,2,0,0,0,0,0,0,2,1,1,1,1,0,0,0,Americas Flyway,Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Ring-billed Gull,Larus delawarensis,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,1,0,Americas Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Mew Gull,Larus canus,Coastal,LC,1,o,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,"African_Eurasian Flyway,Americas Flyway,East Asia-Australasia Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Yellow-footed Gull,Larus livens,Coastal,LC,0,NA,TRUE,TRUE,1,1,1,1,1,1,2,0,0,0,2,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Western Gull,Larus occidentalis,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,1,0,Americas Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,California Gull,Larus californicus,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,Americas Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Kelp Gull,Larus dominicanus,Coastal,LC,1,n,TRUE,TRUE,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Lesser Black-backed Gull,Larus fuscus,Coastal,LC,1,o,TRUE,TRUE,0,0,2,1,1,1,1,2,0,0,0,0,1,1,0,African_Eurasian Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,European Herring Gull,Larus argentatus,Coastal,LC,1,o,TRUE,TRUE,0,0,2,1,1,2,0,0,0,0,0,0,1,1,0,"African_Eurasian Flyway,Americas Flyway,East Asia-Australasia Flyway",Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Armenian Gull,Larus armenicus,Coastal,LC,1,o,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,1,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Yellow-legged Gull,Larus michahellis,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,2,0,0,0,0,0,1,1,0,African_Eurasian Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Caspian Gull,Larus cachinnans,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,2,0,0,0,0,0,0,1,0,0,"African_Eurasian Flyway,Central Asia Flyway",Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Arctic Herring Gull,Larus smithsonianus,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,1,2,0,0,0,1,1,0,"African_Eurasian Flyway,Americas Flyway,East Asia-Australasia Flyway",Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Iceland Gull,Larus glaucoides,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,"African_Eurasian Flyway,Americas Flyway",Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Slaty-backed Gull,Larus schistisagus,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,East Asia-Australasia Flyway,Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Glaucous-winged Gull,Larus glaucescens,Coastal,LC,1,n,TRUE,TRUE,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,"Americas Flyway,East Asia-Australasia Flyway",Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Glaucous Gull,Larus hyperboreus,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,2,0,0,0,1,0,0,"African_Eurasian Flyway,Americas Flyway,East Asia-Australasia Flyway",Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Larinae,NA,Great Black-backed Gull,Larus marinus,Coastal,LC,1,o,TRUE,TRUE,0,0,2,1,1,1,1,2,0,0,0,0,1,1,0,"African_Eurasian Flyway,Americas Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Aleutian Tern,Onychoprion aleuticus,Coastal,VU,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,East Asia-Australasia Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Sooty Tern,Onychoprion fuscatus,Coastal,LC,0,NA,TRUE,TRUE,2,1,1,1,1,1,1,1,2,2,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway,Western Pacific Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Bridled Tern,Onychoprion anaethetus,Coastal,LC,0,NA,TRUE,TRUE,2,0,0,2,2,2,2,2,2,2,2,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Grey-backed Tern,Onychoprion lunatus,Coastal,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Little Tern,Sternula albifrons,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,"African_Eurasian Flyway,East Asia-Australasia Flyway",Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Saunders's Tern,Sternula saundersi,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,"African_Eurasian Flyway,Central Asia Flyway",Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Least Tern,Sternula antillarum,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,Americas Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Yellow-billed Tern,Sternula superciliaris,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Peruvian Tern,Sternula lorata,Coastal,EN,0,NA,TRUE,TRUE,1,2,2,2,2,0,2,2,2,2,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Fairy Tern,Sternula nereis,Coastal,VU,0,NA,TRUE,TRUE,2,0,0,0,0,2,2,2,1,1,2,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Damara Tern,Sternula balaenarum,Coastal,LC,0,NA,TRUE,TRUE,2,0,0,0,0,2,2,2,1,1,2,2,0,0,0,African_Eurasian Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Large-billed Tern,Phaetusa simplex,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,2,2,0,2,2,2,2,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Common Gull-billed Tern,Gelochelidon nilotica,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,2,0,0,2,1,1,1,0,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Australian Gull-billed Tern,Gelochelidon macrotarsa,Coastal,LC,0,NA,TRUE,TRUE,1,1,1,1,2,0,0,0,2,1,1,1,0,0,0,"African_Eurasian Flyway,East Asia-Australasia Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Caspian Tern,Hydroprogne caspia,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,1,1,1,1,2,1,1,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Inca Tern,Larosterna inca,Coastal,NT,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,2,1,2,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Roseate Tern,Sterna dougallii,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,1,2,0,0,1,1,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,White-fronted Tern,Sterna striata,Coastal,NT,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,0,0,0,East Asia-Australasia Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Black-naped Tern,Sterna sumatrana,Coastal,LC,0,NA,TRUE,TRUE,2,2,0,0,2,2,2,2,2,2,2,2,0,1,0,East Asia-Australasia Flyway,Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,South American Tern,Sterna hirundinacea,Coastal,LC,1,n,TRUE,TRUE,1,1,1,1,1,1,1,2,0,0,2,1,0,0,0,Americas Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Common Tern,Sterna hirundo,Coastal,LC,1,o,TRUE,TRUE,0,0,0,2,1,1,1,1,1,2,0,0,1,1,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Unknown
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,White-cheeked Tern,Sterna repressa,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,Central Asia Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Arctic Tern,Sterna paradisaea,Coastal,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,1,2,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,East Indian Ocean Flyway,Southern Ocean Flyway",Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Antarctic Tern,Sterna vittata,Coastal,LC,0,NA,TRUE,TRUE,2,2,2,0,0,0,0,0,0,2,2,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Kerguelen Tern,Sterna virgata,Coastal,NT,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,2,1,1,1,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Forster's Tern,Sterna forsteri,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,Americas Flyway,Increasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Snowy-crowned Tern,Sterna trudeaui,Coastal,LC,0,NA,TRUE,TRUE,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,Americas Flyway,Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Black-bellied Tern,Sterna acuticauda,Coastal,EN,0,NA,TRUE,TRUE,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Lesser Crested Tern,Thalasseus bengalensis,Coastal,LC,0,NA,TRUE,TRUE,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,"African_Eurasian Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Chinese Crested Tern,Thalasseus bernsteini,Coastal,CR,0,NA,FALSE,FALSE,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,East Asia-Australasia Flyway,Decreasing
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Elegant Tern,Thalasseus elegans,Coastal,NT,1,n,TRUE,TRUE,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,Americas Flyway,Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Sandwich Tern,Thalasseus sandvicensis,Coastal,LC,1,o,TRUE,TRUE,0,0,2,1,1,2,2,2,2,2,0,0,0,0,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway",Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Royal Tern,Thalasseus maximus,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,1,1,1,2,0,0,0,0,"African_Eurasian Flyway,Americas Flyway",Stable
CHARADRIIFORMES,Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Greater Crested Tern,Thalasseus bergii,Coastal,LC,1,o,TRUE,TRUE,2,0,0,2,1,1,1,1,1,1,1,1,0,0,0,"African_Eurasian Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Stable
CHARADRIIFORMES,Stercorariidae,Skuas,NA,NA,Long-tailed Jaeger,Stercorarius longicaudus,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,2,1,2,0,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Stable
CHARADRIIFORMES,Stercorariidae,Skuas,NA,NA,Arctic Jaeger,Stercorarius parasiticus,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,1,1,2,0,0,1,1,0,Atlantic Flyway,Stable
CHARADRIIFORMES,Stercorariidae,Skuas,NA,NA,Pomarine Jaeger,Stercorarius pomarinus,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Stable
CHARADRIIFORMES,Stercorariidae,Skuas,NA,NA,Great Skua,Catharacta skua,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,Atlantic Flyway,Stable
CHARADRIIFORMES,Stercorariidae,Skuas,NA,NA,South Polar Skua,Catharacta maccormicki,Pelagic,LC,1,n,TRUE,TRUE,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,Western Pacific Flyway",Stable
CHARADRIIFORMES,Stercorariidae,Skuas,NA,NA,Brown Skua,Catharacta antarctica,Pelagic,LC,1,n,TRUE,TRUE,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,Southern Ocean Flyway",Decreasing
CHARADRIIFORMES,Stercorariidae,Skuas,NA,NA,Chilean Skua,Catharacta chilensis,Pelagic,LC,1,n,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0,,NA
