Event.ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observe_date,report_date,Species,Diagnosis.Source,Humans.Affected,Human.Deaths,Diagnosis.Status
326600,Influenza - Avian,;H5N1 HPAI;,50.92929,3.13605,Roeselare,Belgium,Europe,01/07/2022,11/07/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
315948,Influenza - Avian,;H5N1 HPAI;,51.15976,2.74572,Nieuwpoort,Belgium,Europe,06/03/2022,16/03/2022,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed
325653,Influenza - Avian,;H5N1 HPAI;,51.11,2.61,Sint-Idesbald,Belgium,Europe,17/06/2022,29/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
325649,Influenza - Avian,;H5N1 HPAI;,51.135,2.679,Oostduinkerke,Belgium,Europe,18/06/2022,29/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
309722,Influenza - Avian,;H5N1 HPAI;,51.25941,2.98945,Bredene,Belgium,Europe,12/12/2021,22/12/2021,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed
336212,Influenza - Avian,;H5N1 HPAI;,51.22773,2.903667,Oostende,Belgium,Europe,08/11/2022,25/11/2022,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed
326794,Influenza - Avian,;H5N1 HPAI;,51.330833,3.2075,Zeebrugge,Belgium,Europe,01/07/2022,11/07/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Mediterranean Gull ,Wild,Common Tern (Sterna hirundo),Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed
327313,Influenza - Avian,;H5 HPAI;,51.043936,3.686147,Gent,Belgium,Europe,08/07/2022,20/07/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
324247,Influenza - Avian,;H5N1 HPAI;,51.222444,2.935454,Oostende,Belgium,Europe,01/06/2022,09/06/2022,"Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed
313178,Influenza - Avian,;H5N1 HPAI;,51.11199,3.70792,Evergem,Belgium,Europe,02/02/2022,10/02/2022,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed
330807,Influenza - Avian,;H5N1 HPAI;,51.132948,2.666277,Koksijde,Belgium,Europe,27/08/2022,08/09/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
325652,Influenza - Avian,;H5N1 HPAI;,51.36,3.3187,Knokke-Heist,Belgium,Europe,17/06/2022,29/06/2022,"Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed
282830,Influenza - Avian,;H5N8 HPAI;,51.172819,2.870598,Leffinge,Belgium,Europe,18/11/2020,22/11/2020,"Wild,Gull,",WOAH (former OIE),NA,NA,Confirmed
325650,Influenza - Avian,;H5N1 HPAI;,51.239,2.934,Oostende,Belgium,Europe,20/06/2022,29/06/2022,"Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed
325651,Influenza - Avian,;H5N1 HPAI;,51.31,3.13,Blankenberge,Belgium,Europe,21/06/2022,29/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
328638,Influenza - Avian,;H5N1 HPAI;,51.19414,2.85005,Oostende,Belgium,Europe,23/07/2022,03/08/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
324818,Influenza - Avian,;H5N1 HPAI;,51.114,3.785,Desteldonk,Belgium,Europe,10/06/2022,17/06/2022,"Wild,Lesser Black-backed Gull:Larus fuscus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
325219,Influenza - Avian,;H5N1 HPAI;,51.011309,2.605613,Houtem,Belgium,Europe,14/06/2022,23/06/2022,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed
328635,Influenza - Avian,;H5N1 HPAI;,51.20077,2.85138,Oostende,Belgium,Europe,23/07/2022,03/08/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
324390,Influenza - Avian,;H5N1 HPAI;,51.215911,2.885502,Oostende,Belgium,Europe,03/06/2022,10/06/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
326602,Influenza - Avian,;H5N1 HPAI;,51.213701,2.874407,Oostende,Belgium,Europe,02/07/2022,11/07/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
287149,Influenza - Avian,;H5 HPAI;,51.0295,3.7737,Gentbrugge,Belgium,Europe,11/01/2021,22/01/2021,"Wild,Herring gull,",WOAH (former OIE),NA,NA,Confirmed
326601,Influenza - Avian,;H5N1 HPAI;,51.197565,2.847256,Raversijde ,Belgium,Europe,01/07/2022,11/07/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
312867,Influenza - Avian,;H5N1 HPAI;,51.19839,4.43707,Berchem,Belgium,Europe,21/01/2022,08/02/2022,"Wild,Gull,",WOAH (former OIE),NA,NA,Confirmed
324714,Influenza - Avian,;H5N1 HPAI;,51.135606,2.744218,Nieuwpoort,Belgium,Europe,04/06/2022,15/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
310775,Influenza - Avian,;H5N1 HPAI;,51.151,3.03043,Ichtegem,Belgium,Europe,01/01/2022,10/01/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
324395,Influenza - Avian,;H5N1 HPAI;,51.2188,2.885502,Mariakerke,Belgium,Europe,03/06/2022,09/06/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
328639,Influenza - Avian,;H5N1 HPAI;,51.350056,3.274628,Knokke-Heist,Belgium,Europe,22/07/2022,03/08/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
324391,Influenza - Avian,;H5N1 HPAI;,51.15779,2.74566,Lombardsijde,Belgium,Europe,04/06/2022,10/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
320222,Influenza - Avian,;H5N1 HPAI;,51.223805,2.89302,Oostende,Belgium,Europe,14/04/2022,22/04/2022,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed
310408,Influenza - Avian,;H5N1 HPAI;,51.09108,3.68974,Oostakker,Belgium,Europe,21/12/2021,03/01/2022,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed
336210,Influenza - Avian,;H5N1 HPAI;,50.52991,4.238276,Seneffe,Belgium,Europe,14/11/2022,25/11/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
313175,Influenza - Avian,;H5N1 HPAI;,50.604793,5.544734,seraing,Belgium,Europe,21/01/2022,10/02/2022,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed
312306,Influenza - Avian,;H5N1 HPAI;,-22.67,14.533333,Swakopmund ,Namibia,Africa,13/01/2022,24/01/2022,"Wild,Cape cormorant (Phalacrocorax capensis),",National authorities,NA,NA,Confirmed
312311,Influenza - Avian,;H5N1 HPAI;,-22.6,14.533333,Bird Island,Namibia,Africa,13/01/2022,21/01/2022,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed
309508,Influenza - Avian,;H5N1 HPAI;,45.499663,12.580501,Iesolo,Italy,Europe,14/12/2021,22/12/2021,"Wild,Yellow-legged Gull ,Wild,Mediterranean Gull ,",WOAH (former OIE),NA,NA,Confirmed
308639,Influenza - Avian,;H5N1 HPAI;,45.542944,10.722614,Bardolino,Italy,Europe,29/11/2021,09/12/2021,"Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed
309509,Influenza - Avian,;H5N1 HPAI;,45.100854,11.785038,Rovigo,Italy,Europe,13/12/2021,22/12/2021,"Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed
307139,Influenza - Avian,;H5N1 HPAI;,45.468764,10.713823,Lazise,Italy,Europe,16/11/2021,21/11/2021,"Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed
310590,Influenza - Avian,;H5N1 HPAI;,45.406689,10.932093,Verona,Italy,Europe,09/12/2021,05/01/2022,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),NA,NA,Confirmed
346692,Influenza - Avian,;H5N1 HPAI;,45.434288,10.991131,Verona,Italy,Europe,30/12/2022,15/02/2023,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
325744,Influenza - Avian,;H5N1 HPAI;,39.36,-9.34,British Columbia - wildbirds,Portugal,Europe,22/06/2022,29/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
312084,Influenza - Avian,;H5N1 HPAI;,39.35,-9.33,Baleal beach,Portugal,Europe,10/01/2022,25/01/2022,"Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed
332272,Influenza - Avian,;H5N1 HPAI;,41.07607,-8.65521,FRANCELOS BEACH,Portugal,Europe,15/09/2022,26/09/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
332371,Influenza - Avian,;H5N1 HPAI;,38.56,-9.02,Fonte da Telha Beach,Portugal,Europe,16/09/2022,26/09/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
331163,Influenza - Avian,;H5N1 HPAI;,50.07,-5.29,Helston,U.K. of Great Britain and Northern Ireland,Europe,28/08/2022,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
329349,Influenza - Avian,;H5N1 HPAI;,55.07,-1.47,Old Hartley,U.K. of Great Britain and Northern Ireland,Europe,17/01/2022,12/08/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
331161,Influenza - Avian,;H5N1 HPAI;,50.4,-3.55,Broadsands,U.K. of Great Britain and Northern Ireland,Europe,31/03/2022,09/09/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
311464,Influenza - Avian,;H5N1 HPAI;,53.4,-1.5,Sheffield,U.K. of Great Britain and Northern Ireland,Europe,29/12/2021,14/01/2022,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Swan,",WOAH (former OIE),NA,NA,Confirmed
325518,Influenza - Avian,;H5N1 HPAI;,50.82,-0.11,"Brighton, East Sussex",U.K. of Great Britain and Northern Ireland,Europe,13/06/2022,24/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
331175,Influenza - Avian,;H5N1 HPAI;,50.58,-3.47,Dawlish,U.K. of Great Britain and Northern Ireland,Europe,30/11/2021,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
330003,Influenza - Avian,;H5N1 HPAI;,50.22,-5.38,"Gwithian, Cornwall",U.K. of Great Britain and Northern Ireland,Europe,17/08/2022,26/08/2022,"Wild,Herring Gull:Larus argentatus(Laridae),Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed
325403,Influenza - Avian,;H5N1 HPAI;,55.61,-1.71,Bamburgh,U.K. of Great Britain and Northern Ireland,Europe,11/11/2021,24/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
338399,Influenza - Avian,;H5N1 HPAI;,53.37,-2.38,"Little Bollington, Greater Manchester",U.K. of Great Britain and Northern Ireland,Europe,30/11/2022,16/12/2022,"Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),NA,NA,Confirmed
314987,Influenza - Avian,;H5N1 HPAI;,53.12,-1.23,Sutton in Ashfield,U.K. of Great Britain and Northern Ireland,Europe,03/02/2022,04/03/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
311472,Influenza - Avian,;H5N1 HPAI;,53.88,-1.49,"Harewood, Leeds",U.K. of Great Britain and Northern Ireland,Europe,25/11/2021,14/01/2022,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Buzzard,Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),NA,NA,Confirmed
331157,Influenza - Avian,;H5N1 HPAI;,50.13,-5.5,Longrock,U.K. of Great Britain and Northern Ireland,Europe,19/01/2022,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
330591,Influenza - Avian,;H5N1 HPAI;,54.66,-1.22,Hartlepool,U.K. of Great Britain and Northern Ireland,Europe,29/11/2021,02/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
310640,Influenza - Avian,;H5N1 HPAI;,53.41,-2.05,Stockport,U.K. of Great Britain and Northern Ireland,Europe,12/11/2021,07/01/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed
284367,Influenza - Avian,;H5N8 HPAI;,51.79,-1.39,Oxforshire,U.K. of Great Britain and Northern Ireland,Europe,12/11/2020,11/12/2020,"Wild,Lesser black backed gull (Larus fuscus),",WOAH (former OIE),NA,NA,Confirmed
325396,Influenza - Avian,;H5N1 HPAI;,54.66,-1.22,Hartlepool,U.K. of Great Britain and Northern Ireland,Europe,29/11/2021,24/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
329599,Influenza - Avian,;H5N1 HPAI;,54.08,-0.23,Bridlington,U.K. of Great Britain and Northern Ireland,Europe,25/01/2022,19/08/2022,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed
325398,Influenza - Avian,;H5N1 HPAI;,50.88,0.64,"Guestling Green, Rother",U.K. of Great Britain and Northern Ireland,Europe,16/06/2022,24/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),Wild,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed
338398,Influenza - Avian,;H5N1 HPAI;,53.66,-1.009,"Sykehouse, South Yorkshire",U.K. of Great Britain and Northern Ireland,Europe,01/12/2022,16/12/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
327573,Influenza - Avian,;H5N1 HPAI;,54.74,-1.27,"Monk Hesledon, Durham",U.K. of Great Britain and Northern Ireland,Europe,12/07/2022,22/07/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
331221,Influenza - Avian,;H5N1 HPAI;,50.4,-4.9,Torpoint,U.K. of Great Britain and Northern Ireland,Europe,31/08/2022,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
329352,Influenza - Avian,;H5N1 HPAI;,54.98,-1.47,Tyne and Wear,U.K. of Great Britain and Northern Ireland,Europe,20/12/2021,12/08/2022,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed
328877,Influenza - Avian,;H5N1 HPAI;,54.74,-1.27,"Monk Hesledon, Durham",U.K. of Great Britain and Northern Ireland,Europe,12/07/2022,05/08/2022,"Wild,Black Guillemot (Cepphus grylle):Alcidae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed
310383,Influenza - Avian,;H5N1 HPAI;,53.62,-2.86,Burscough,U.K. of Great Britain and Northern Ireland,Europe,12/11/2021,02/01/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Northern Lapwing,Wild,Goose,Wild,Mute Swan:Cygnus olor(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Whooper Swan:Cygnus cygnus(Anatidae),Wild,Greylag Goose:Anser anser(Anatidae),Wild,Grey Heron:Ardea cinerea(Ardeidae),",WOAH (former OIE),NA,NA,Confirmed
331172,Influenza - Avian,;H5N1 HPAI;,50.15,-5.05,Falmouth,U.K. of Great Britain and Northern Ireland,Europe,01/09/2022,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
314446,Influenza - Avian,;H5N1 HPAI;,55.03,-1.56,Killingworth,U.K. of Great Britain and Northern Ireland,Europe,31/12/2021,25/02/2022,"Wild,Gull,",WOAH (former OIE),NA,NA,Confirmed
330158,Influenza - Avian,;H5N1 HPAI;,50.4,-4.9,"Newlyn, St Ives",U.K. of Great Britain and Northern Ireland,Europe,16/08/2022,26/08/2022,"Wild,Unspecified bird,Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
329644,Influenza - Avian,;H5N1 HPAI;,50.916667,0.333333,"St Leonards, East Sussex",U.K. of Great Britain and Northern Ireland,Europe,21/06/2022,19/08/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
315539,Influenza - Avian,;H5N1 HPAI;,53.5,-1.1,Doncaster,U.K. of Great Britain and Northern Ireland,Europe,12/01/2022,11/03/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
327577,Influenza - Avian,;H5N1 HPAI;,52.97,0.7,"Scolt Head Island, Norfolk",U.K. of Great Britain and Northern Ireland,Europe,14/06/2022,22/07/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed
284366,Influenza - Avian,;H5N8 HPAI;,51.79,-1.27,Oxforshire,U.K. of Great Britain and Northern Ireland,Europe,12/11/2020,11/12/2020,"Wild,Goose,Wild,Lesser black backed gull (Larus fuscus),",WOAH (former OIE),NA,NA,Confirmed
325401,Influenza - Avian,;H5N1 HPAI;,50.86,-0.54,Arundel,U.K. of Great Britain and Northern Ireland,Europe,25/03/2022,24/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
327572,Influenza - Avian,;H5N1 HPAI;,51.48,0.22,"RSPB Rainham, Essex",U.K. of Great Britain and Northern Ireland,Europe,12/07/2022,22/07/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
331166,Influenza - Avian,;H5N1 HPAI;,50.54,-5,St Merryn,U.K. of Great Britain and Northern Ireland,Europe,28/08/2022,09/09/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
327576,Influenza - Avian,;H5N1 HPAI;,54.58,-0.98,"Saltburn, North Yorkshire",U.K. of Great Britain and Northern Ireland,Europe,12/06/2022,22/07/2022,"Wild,Common murre (Uria aalge) ,",WOAH (former OIE),NA,NA,Confirmed
325407,Influenza - Avian,;H5N1 HPAI;,54.58,-0.98,"Saltburn, North Yorkshire",U.K. of Great Britain and Northern Ireland,Europe,12/06/2022,24/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
314180,Influenza - Avian,;H5N1 HPAI;,54.98,-1.47,Tyne and Wear,U.K. of Great Britain and Northern Ireland,Europe,20/12/2021,18/02/2022,"Wild,Gull,Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),NA,NA,Confirmed
325409,Influenza - Avian,;H5N1 HPAI;,55.32,-1.5509,"Amble, Northumberland",U.K. of Great Britain and Northern Ireland,Europe,09/06/2022,24/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
284362,Influenza - Avian,;H5N8 HPAI;,52.32,-0.17,GODMANCHESTER,U.K. of Great Britain and Northern Ireland,Europe,09/11/2020,11/12/2020,"Wild,Lesser black backed gull (Larus fuscus),",WOAH (former OIE),NA,NA,Confirmed
325412,Influenza - Avian,;H5N1 HPAI;,51.12,1.31,"Clarendon, Kent",U.K. of Great Britain and Northern Ireland,Europe,13/06/2022,24/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
331159,Influenza - Avian,;H5N1 HPAI;,53.75,-2.98,Lytham St Annes,U.K. of Great Britain and Northern Ireland,Europe,11/11/2021,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
329603,Influenza - Avian,;H5N1 HPAI;,50.83,-4.55,"Crooklets, Cornwall",U.K. of Great Britain and Northern Ireland,Europe,05/07/2022,19/08/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
307108,Influenza - Avian,;H5N1 HPAI;,53.65,-3.01,Sefton,U.K. of Great Britain and Northern Ireland,Europe,11/11/2021,19/11/2021,"Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Mute Swan:Cygnus olor(Anatidae),Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Goose,Wild,Swan,",WOAH (former OIE),NA,NA,Confirmed
312403,Influenza - Avian,;H5N1 HPAI;,52.45,-1.9,Birmingham,U.K. of Great Britain and Northern Ireland,Europe,02/01/2022,28/01/2022,"Wild,Mute Swan:Cygnus olor(Anatidae),Wild,Gull,",WOAH (former OIE),NA,NA,Confirmed
311862,Influenza - Avian,;H5N1 HPAI;,52.68,-1.2,"Charnwood, Leicester",U.K. of Great Britain and Northern Ireland,Europe,15/11/2021,21/01/2022,"Wild,Gull,",WOAH (former OIE),NA,NA,Confirmed
331818,Influenza - Avian,;H5N1 HPAI;,50.34,-4.68,"Par, Cornwall",U.K. of Great Britain and Northern Ireland,Europe,07/09/2022,16/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
310382,Influenza - Avian,;H5N1 HPAI;,54.87,-1.47,"Penshaw, Houghton le Spring",U.K. of Great Britain and Northern Ireland,Europe,29/11/2021,02/01/2022,"Wild,Common Kestrel:Falco tinnunculus(Falconidae),Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Mute Swan:Cygnus olor(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed
325402,Influenza - Avian,;H5N1 HPAI;,55.07,-1.47,Old Hartley,U.K. of Great Britain and Northern Ireland,Europe,17/01/2022,24/06/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
335070,Influenza - Avian,;H5N1 HPAI;,53.91,-0.36,"Watton, East Riding of Yorkshire",U.K. of Great Britain and Northern Ireland,Europe,25/10/2022,04/11/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Greylag Goose:Anser anser(Anatidae),Wild,Pink-footed Goose (Anser brachyrhynchus),",WOAH (former OIE),NA,NA,Confirmed
331167,Influenza - Avian,;H5N1 HPAI;,50.36,-4.18,"Devonport, Devon",U.K. of Great Britain and Northern Ireland,Europe,31/08/2022,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
325410,Influenza - Avian,;H5N1 HPAI;,55.19,-1.55,Ashington,U.K. of Great Britain and Northern Ireland,Europe,31/12/2021,23/06/2022,"Wild,Black Guillemot (Cepphus grylle)	,Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
331164,Influenza - Avian,;H5N1 HPAI;,50.07,-5.29,Helston,U.K. of Great Britain and Northern Ireland,Europe,28/08/2022,09/09/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
331171,Influenza - Avian,;H5N1 HPAI;,50.36,-5.15,"Perranporth Beach, Cornwall",U.K. of Great Britain and Northern Ireland,Europe,23/08/2022,09/09/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
331158,Influenza - Avian,;H5N1 HPAI;,54.74,-1.27,"Monk Hesledon, Durham",U.K. of Great Britain and Northern Ireland,Europe,12/07/2022,09/09/2022,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed
325420,Influenza - Avian,;H5N1 HPAI;,50.89,0.65,Hastings,U.K. of Great Britain and Northern Ireland,Europe,17/11/2021,24/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
284360,Influenza - Avian,;H5N8 HPAI;,50.65,-2.6,Nr Weymouth,U.K. of Great Britain and Northern Ireland,Europe,03/11/2020,11/12/2020,"Wild,Herring gull,Wild,Goose,Wild,Mute Swan:Cygnus olor(Anatidae),Wild,Swan,",WOAH (former OIE),NA,NA,Confirmed
324936,Influenza - Avian,;H5N1 HPAI;,50.89,0.65,Hastings,U.K. of Great Britain and Northern Ireland,Europe,07/06/2022,17/06/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
327574,Influenza - Avian,;H5N1 HPAI;,51.44,-2.61,"Spike Island, Bristol",U.K. of Great Britain and Northern Ireland,Europe,14/07/2022,22/07/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
325515,Influenza - Avian,;H5N1 HPAI;,52.1,1.3,"Leiston, Suffolk Coastal",U.K. of Great Britain and Northern Ireland,Europe,16/11/2021,24/06/2022,"Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed
311445,Influenza - Avian,;H5N1 HPAI;,53.41,-2.05,Stockport,U.K. of Great Britain and Northern Ireland,Europe,12/11/2021,14/01/2022,"Wild,Goshawk,Wild,Gull,Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed
331833,Influenza - Avian,;H5N1 HPAI;,50.28,-3.89,"Bigbury-on-Sea, Devon",U.K. of Great Britain and Northern Ireland,Europe,06/09/2022,16/09/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
327578,Influenza - Avian,;H5N1 HPAI;,51.53,0.55,"Canvey Island, Essex",U.K. of Great Britain and Northern Ireland,Europe,01/07/2022,22/07/2022,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed
331834,Influenza - Avian,;H5N1 HPAI;,50.72,-3.24,"Sidmouth, Devon",U.K. of Great Britain and Northern Ireland,Europe,06/09/2022,16/09/2022,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed
331173,Influenza - Avian,;H5N1 HPAI;,50.15,-5.05,Falmouth,U.K. of Great Britain and Northern Ireland,Europe,01/09/2022,09/09/2022,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed
