Event.ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation.date,report.date,Species,Diagnosis.Source,Humans.Affected,Human.Deaths,Diagnosis.Status,Scientific_Names
326831,Influenza - Avian,;H5N1 HPAI;,53.3744,6.2544,Lauwersoog,Netherlands,Europe,2022-07-08T00:00:00Z,2022-07-12T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
331837,Influenza - Avian,;H5N1 HPAI;,52.9,-4.44,"Llannor, Gwynedd",U.K. of Great Britain and Northern Ireland,Europe,2022-09-08T00:00:00Z,2022-09-16T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
322561,Influenza - Avian,;H5N1 HPAI;,53.32,-3.82,Llandudno,U.K. of Great Britain and Northern Ireland,Europe,2022-05-10T00:00:00Z,2022-05-20T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
330005,Influenza - Avian,;H5N1 HPAI;,52.08,-4.7,St Dogmaels ,U.K. of Great Britain and Northern Ireland,Europe,2022-08-18T00:00:00Z,2022-08-26T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
308016,Influenza - Avian,;H5N1 HPAI;,51.856111,-4.310556,Llanelli,U.K. of Great Britain and Northern Ireland,Europe,2021-11-02T00:00:00Z,2021-11-26T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
331170,Influenza - Avian,;H5N1 HPAI;,52.41,-4.08,"Aberystwyth, Ceredigion",U.K. of Great Britain and Northern Ireland,Europe,2022-08-25T00:00:00Z,2022-09-09T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
328964,Influenza - Avian,;H5N1 HPAI;,51.845,-4.842222,Grassholm Island,U.K. of Great Britain and Northern Ireland,Europe,2022-07-27T00:00:00Z,2022-08-05T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
343904,Influenza - Avian,;H5N1 HPAI;,-23.6424,-70.3972,Muelle HistÃƒÆ’Ã‚Â³rico - Caleta de Pescadores ,Chile,Americas,2022-12-17T00:00:00Z,2023-02-03T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),Wild,Humboldt penguin (Spheniscus humboldti),Wild,Peruvian Booby (Sula variegata),Wild,Turkey vulture (Cathartes aura),Wild,Guanay cormorant or Guanay shag (Leucocarbo bougainvilliorum),",WOAH (former OIE),NA,NA,Confirmed,"Spheniscus humboldti, Sula variegata, Leucocarbo bougainvilliorum"
343888,Influenza - Avian,;H5N1 HPAI;,-22.9163,-70.2896,Playa Punta Itata,Chile,Americas,2022-12-10T00:00:00Z,2023-02-03T00:00:00Z,"Wild,Peruvian Booby (Sula variegata),Wild,Humboldt penguin (Spheniscus humboldti),",WOAH (former OIE),NA,NA,Confirmed,"Sula variegata, Spheniscus humboldti"
337069,Influenza - Avian,;H5N1 HPAI;,-23.5026,-70.4248,Monumento La Portada,Chile,Americas,2022-12-05T00:00:00Z,2022-12-08T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),Wild,Peruvian Booby (Sula variegata),Wild,Turkey vulture (Cathartes aura),",National authorities,NA,NA,Confirmed,Sula variegata
338062,Influenza - Avian,;H5N1 HPAI;,-23.0986,-70.4515,Playa de Mejillones,Chile,Americas,2022-12-06T00:00:00Z,2022-12-16T00:00:00Z,"Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),Wild,Peregrin falcon:Falco peregrinus(Falconidae),Wild,Peruvian Booby (Sula variegata),Wild,Turkey vulture (Cathartes aura),",WOAH (former OIE),NA,NA,Confirmed,Sula variegata
343089,Influenza - Avian,;H5N1 HPAI;,-3.17364,-80.43623,Jambeli,Ecuador,Americas,2022-12-07T00:00:00Z,2023-01-31T00:00:00Z,"Wild,Blue-footed booby (Sula nebouxii),",WOAH (former OIE),NA,NA,Confirmed,Sula nebouxii
297217,Influenza - Avian,;H5N4 HPAI;,53.01,4.78,Den Hoorn,Netherlands,Europe,2021-02-22T00:00:00Z,2021-06-17T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
311583,Influenza - Avian,;H5N1 HPAI;,52.31,5.0426,Weesp,Netherlands,Europe,2022-01-13T00:00:00Z,2022-01-14T00:00:00Z,"Wild,Lesser Black-backed Gull:Larus fuscus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus fuscus
326845,Influenza - Avian,;H5N1 HPAI;,52.2828,5.2976,C,Netherlands,Europe,2022-07-01T00:00:00Z,2022-07-12T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
322659,Influenza - Avian,;H5N1 HPAI;,52.7494,5.2019,Enkhuizen,Netherlands,Europe,2022-05-10T00:00:00Z,2022-05-21T00:00:00Z,"Wild,Great Black-headed Gull (Ichthyaetus ichthyaetus),",WOAH (former OIE),NA,NA,Confirmed,Larus ichthyaetus
319353,Influenza - Avian,;H5N1 HPAI;,52.81,5.11,Wieringerwerf,Netherlands,Europe,2022-03-31T00:00:00Z,2022-04-10T00:00:00Z,"Wild,Great Black-headed Gull (Ichthyaetus ichthyaetus),",WOAH (former OIE),NA,NA,Confirmed,Larus ichthyaetus
313496,Influenza - Avian,;H5N1 HPAI;,52.9284,5.01,Den Oever,Netherlands,Europe,2022-01-28T00:00:00Z,2022-02-13T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
330010,Influenza - Avian,;H5N1 HPAI;,52.7492,5.2219,Andijk,Netherlands,Europe,2022-08-17T00:00:00Z,2022-08-29T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
319358,Influenza - Avian,;H5N1 HPAI;,51.9,4.17,Vierpolders,Netherlands,Europe,2022-04-05T00:00:00Z,2022-04-10T00:00:00Z,"Wild,Great Black-headed Gull (Ichthyaetus ichthyaetus),",WOAH (former OIE),NA,NA,Confirmed,Larus ichthyaetus
315634,Influenza - Avian,;H5N1 HPAI;,51.83,4.15,Hellevoetsluis ,Netherlands,Europe,2022-02-18T00:00:00Z,2022-03-12T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
311603,Influenza - Avian,;H5N1 HPAI;,51.983,4.13,Hoek van Holland,Netherlands,Europe,2022-01-14T00:00:00Z,2022-01-14T00:00:00Z,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed,Larus marinus
322658,Influenza - Avian,;H5N1 HPAI;,52.08688,4.64938,Boskoop,Netherlands,Europe,2022-05-04T00:00:00Z,2022-05-21T00:00:00Z,"Captive,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),Wild,Herring Gull:Larus argentatus(Laridae),Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed,"Larus argentatus, Larus michahellis"
314422,Influenza - Avian,;H5N1 HPAI;,52,4.666667,Hippolytushoef,Netherlands,Europe,2022-01-30T00:00:00Z,2022-02-18T00:00:00Z,"Wild,Lesser Black-backed Gull:Larus fuscus(Laridae),Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Larus fuscus
326834,Influenza - Avian,;H5N1 HPAI;,51.9922,4.1206,Hoek van Holland,Netherlands,Europe,2022-06-28T00:00:00Z,2022-07-12T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
311798,Influenza - Avian,;H5N1 HPAI;,46.4116,15.8875,Ptuj,Slovenia,Europe,2022-01-10T00:00:00Z,2022-01-19T00:00:00Z,"Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed,Larus michahellis
314454,Influenza - Avian,;H5N1 HPAI;,41.668115,22.186184,Selce,North Macedonia,Europe,2022-02-17T00:00:00Z,2022-02-25T00:00:00Z,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax carbo
335285,Influenza - Avian,;H5N1 HPAI;,54.22,-4.69,Isle of Man,Isle of Man,Europe,2022-07-14T00:00:00Z,2022-11-11T00:00:00Z,"Wild,Common murre (Uria aalge) ,Wild,Peregrin falcon:Falco peregrinus(Falconidae),Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae),",WOAH (former OIE),NA,NA,Confirmed,Uria aalge
335286,Influenza - Avian,;H5N1 HPAI;,54.1,-4.75,Isle of Man,Isle of Man,Europe,2022-07-15T00:00:00Z,2022-11-11T00:00:00Z,"Wild,Common murre (Uria aalge) ,",WOAH (former OIE),NA,NA,Confirmed,Uria aalge
331836,Influenza - Avian,;H5N1 HPAI;,-33.81,18.47,HPAI_H5N1_2021_W_013,South Africa,Africa,2021-06-02T00:00:00Z,2022-09-16T00:00:00Z,"Wild,African penguin (Spheniscus demersus),",WOAH (former OIE),NA,NA,Confirmed,Spheniscus demersus
337287,Influenza - Avian,;H5N1 HPAI;,-33.8,18.5,HPAI_H5N1_2021_W_071,South Africa,Africa,2022-11-21T00:00:00Z,2022-12-13T00:00:00Z,"Wild,Jackass Penguin Spheniscus demersus,",WOAH (former OIE),NA,NA,Confirmed,Spheniscus demersus
317224,Influenza - Avian,;H5N1 HPAI;,-34.3,19.1,HPAI_H5N1_2021_W_063,South Africa,Africa,2022-03-13T00:00:00Z,2022-03-30T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
311832,Influenza - Avian,;H5N1 HPAI;,-33.9,23.5,HPAI_H5N1_2021_W_058,South Africa,Africa,2021-12-04T00:00:00Z,2022-01-20T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
330021,Influenza - Avian,;H5N1 HPAI;,-34.68251,19.41723,HPAI_H5N1_2021_W_040,South Africa,Africa,2021-10-10T00:00:00Z,2022-08-29T00:00:00Z,"Wild,Jackass Penguin Spheniscus demersus,",WOAH (former OIE),NA,NA,Confirmed,Spheniscus demersus
324645,Influenza - Avian,;H5N1 HPAI;,-32.8,18.2,HPAI_H5N1_2021_W_037,South Africa,Africa,2021-09-13T00:00:00Z,2022-06-13T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
337285,Influenza - Avian,;H5N1 HPAI;,-33,17.9,HPAI_H5N1_2021_W_073,South Africa,Africa,2022-10-19T00:00:00Z,2022-12-13T00:00:00Z,"Wild,Cape gannet (Morus capensis),",WOAH (former OIE),NA,NA,Confirmed,Morus capensis
314116,Influenza - Avian,;H5N1 HPAI;,-34.1,18.4,HPAI_H5N1_2021_W_006,South Africa,Africa,2021-05-19T00:00:00Z,2022-02-20T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
311286,Influenza - Avian,;H5N1 HPAI;,-32.2958,18.3481,HPAI_H5N1_2021_W_055,South Africa,Africa,2021-12-21T00:00:00Z,2022-01-14T00:00:00Z,"Wild,Common Tern (Sterna hirundo),Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,"Sterna hirundo, Phalacrocorax capensis"
330018,Influenza - Avian,;H5N1 HPAI;,-34,18.7,HPAI_H5N1_2021_W_070,South Africa,Africa,2022-07-28T00:00:00Z,2022-08-29T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
305913,Influenza - Avian,;H5N1 HPAI;,-32.8,18.2,HPAI_H5N1_2021_W_037,South Africa,Africa,2021-09-13T00:00:00Z,2021-10-28T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
305911,Influenza - Avian,;H5N1 HPAI;,-34.68251,19.41723,HPAI_H5N1_2021_W_040,South Africa,Africa,2021-10-10T00:00:00Z,2021-10-28T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
331807,Influenza - Avian,;H5N1 HPAI;,-34,18.7,HPAI_H5N1_2021_W_070,South Africa,Africa,2022-07-28T00:00:00Z,2022-09-16T00:00:00Z,"Wild,African penguin (Spheniscus demersus),",WOAH (former OIE),NA,NA,Confirmed,Spheniscus demersus
311289,Influenza - Avian,;H5N1 HPAI;,-33.915,18.386,HPAI_H5N1_2021_W_015,South Africa,Africa,2021-06-09T00:00:00Z,2022-01-14T00:00:00Z,"Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae),Wild,Cormorant,Wild,Swift tern (Thalasseus bergii),Wild,Cape cormorant (Phalacrocorax capensis),Wild,Hartlaub's gull (Chroicocephalus hartlaubii),Wild,Tern,",WOAH (former OIE),NA,NA,Confirmed,"Thalasseus bergii, Phalacrocorax capensis, Larus hartlaubii"
306939,Influenza - Avian,;H5N1 HPAI;,-34.587,19.3505,HPAI_H5N1_2021_W_046,South Africa,Africa,2021-10-08T00:00:00Z,2021-11-18T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
324646,Influenza - Avian,;H5N1 HPAI;,-32.8,18.2,HPAI_H5N1_2021_W_037,South Africa,Africa,2021-09-13T00:00:00Z,2022-06-13T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
311285,Influenza - Avian,;H5N1 HPAI;,-32.6,18.3,HPAI_H5N1_2021_W_056,South Africa,Africa,2021-12-17T00:00:00Z,2022-01-14T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
330020,Influenza - Avian,;H5N1 HPAI;,-34.68251,19.41723,HPAI_H5N1_2021_W_040,South Africa,Africa,2021-10-10T00:00:00Z,2022-08-29T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
311287,Influenza - Avian,;H5N1 HPAI;,-34.68251,19.41723,HPAI_H5N1_2021_W_040,South Africa,Africa,2021-10-10T00:00:00Z,2022-01-14T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),Wild,Jackass Penguin Spheniscus demersus,",WOAH (former OIE),NA,NA,Confirmed,"Phalacrocorax capensis, Spheniscus demersus"
311288,Influenza - Avian,;H5N1 HPAI;,-34.3,18.9,HPAI_H5N1_2021_W_041,South Africa,Africa,2021-09-29T00:00:00Z,2022-01-14T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),Wild,Cormorant,Wild,Jackass Penguin Spheniscus demersus,",WOAH (former OIE),NA,NA,Confirmed,"Phalacrocorax capensis, Spheniscus demersus"
297001,Influenza - Avian,;H5N1 HPAI;,-34.1,18.4,HPAI_H5N1_2021_W_007,South Africa,Africa,2021-05-19T00:00:00Z,2021-06-08T00:00:00Z,"Wild,African penguin (Spheniscus demersus),Wild,Kelp gull,",WOAH (former OIE),NA,NA,Confirmed,"Spheniscus demersus, Larus dominicanus"
319300,Influenza - Avian,;H5N1 HPAI;,-33,17.9,HPAI_H5N1_2021_W_047,South Africa,Africa,2021-11-16T00:00:00Z,2022-04-11T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
304239,Influenza - Avian,;H5N1 HPAI;,-32.8,18.2,HPAI_H5N1_2021_W_037,South Africa,Africa,2021-09-13T00:00:00Z,2021-09-29T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
319301,Influenza - Avian,;H5N1 HPAI;,-34.1,18.4,HPAI_H5N1_2021_W_036,South Africa,Africa,2021-09-13T00:00:00Z,2022-04-11T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
309002,Influenza - Avian,;H5N1 HPAI;,-34.3,18.9,HPAI_H5N1_2021_W_041,South Africa,Africa,2021-09-29T00:00:00Z,2021-12-13T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),Wild,Cormorant,Wild,Jackass Penguin Spheniscus demersus,",WOAH (former OIE),NA,NA,Confirmed,"Phalacrocorax capensis, Spheniscus demersus"
337286,Influenza - Avian,;H5N1 HPAI;,-34.2,18.4,HPAI_H5N1_2021_W_072,South Africa,Africa,2022-11-11T00:00:00Z,2022-12-12T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
309001,Influenza - Avian,;H5N1 HPAI;,-34.68251,19.41723,HPAI_H5N1_2021_W_040,South Africa,Africa,2021-10-10T00:00:00Z,2021-12-13T00:00:00Z,"Wild,Jackass Penguin Spheniscus demersus,Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,"Spheniscus demersus, Phalacrocorax capensis"
331808,Influenza - Avian,;H5N1 HPAI;,-34.1,18.4,HPAI_H5N1_2021_W_007,South Africa,Africa,2022-05-19T00:00:00Z,2022-09-16T00:00:00Z,"Wild,African penguin (Spheniscus demersus),",WOAH (former OIE),NA,NA,Confirmed,Spheniscus demersus
304238,Influenza - Avian,;H5N1 HPAI;,-34.1,18.4,HPAI_H5N1_2021_W_036,South Africa,Africa,2021-09-13T00:00:00Z,2021-09-29T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
304240,Influenza - Avian,;H5N1 HPAI;,-33.4239,18.0853,HPAI_H5N1_2021_W_038,South Africa,Africa,2021-09-14T00:00:00Z,2021-09-29T00:00:00Z,"Wild,Cape cormorant (Phalacrocorax capensis),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax capensis
327309,Influenza - Avian,;H5N1 HPAI;,-33.8,18.6,HPAI_H5N1_2021_W_069,South Africa,Africa,2022-06-14T00:00:00Z,2022-07-19T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
342048,Influenza - Avian,;H5 HPAI;,35.4943,134.2223,Tottori-City1,Japan,Asia,2022-12-03T00:00:00Z,2023-01-23T00:00:00Z,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax carbo
335602,Influenza - Avian,;H5N1 HPAI;,43.459136,-5.193266,Villaviciosa,Spain,Europe,2022-11-02T00:00:00Z,2022-11-18T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
330531,Influenza - Avian,;H5N1 HPAI;,43.297,-3.4683,Castro-Urdiales,Spain,Europe,2022-08-19T00:00:00Z,2022-09-01T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
332015,Influenza - Avian,;H5N1 HPAI;,43.464,-3.834,Santander,Spain,Europe,2022-08-29T00:00:00Z,2022-09-19T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
331307,Influenza - Avian,;H5N1 HPAI;,42.458,-8.891,O Grove,Spain,Europe,2022-08-31T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
331304,Influenza - Avian,;H5N1 HPAI;,43.43,-8.239,ares,Spain,Europe,2022-08-14T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
331309,Influenza - Avian,;H5N1 HPAI;,43.49,-8.31,ferrol,Spain,Europe,2022-08-19T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
330532,Influenza - Avian,;H5N1 HPAI;,42.259,-8.783,Cangas,Spain,Europe,2022-08-15T00:00:00Z,2022-09-01T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
335604,Influenza - Avian,;H5N1 HPAI;,43.104547,-8.499328,Cerceda,Spain,Europe,2022-10-19T00:00:00Z,2022-11-18T00:00:00Z,"Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed,Larus michahellis
331305,Influenza - Avian,;H5N1 HPAI;,42.288,-8.72,moaÃƒÂ±a,Spain,Europe,2022-08-23T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
331362,Influenza - Avian,;H5N1 HPAI;,43,-8,Carballo,Spain,Europe,2022-08-28T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
330534,Influenza - Avian,;H5N1 HPAI;,43.645,-8.103,valdoviÃƒÂ±o,Spain,Europe,2022-07-31T00:00:00Z,2022-09-01T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
331306,Influenza - Avian,;H5N1 HPAI;,42.782,-8.998,Muros,Spain,Europe,2022-08-30T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
331310,Influenza - Avian,;H5N1 HPAI;,43.738,-7.7,MaÃƒÂ±ÃƒÂ³n,Spain,Europe,2022-09-02T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
331308,Influenza - Avian,;H5N1 HPAI;,43.369,-8.412,a coruÃƒÂ±a,Spain,Europe,2022-08-21T00:00:00Z,2022-09-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
312699,Influenza - Avian,;H5N1 HPAI;,47.640833,18.33,Tata,Hungary,Europe,2022-01-31T00:00:00Z,2022-02-03T00:00:00Z,"Wild,Yellow-legged Gull ,",WOAH (former OIE),NA,NA,Confirmed,Larus michahellis
330530,Influenza - Avian,;H5N1 HPAI;,42.9334,-2.2776,Muskiz,Spain,Europe,2022-08-21T00:00:00Z,2022-09-01T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
335758,Influenza - Avian,;H5N1 HPAI;,43.338763,-3.08,Santurtzi,Spain,Europe,2022-10-15T00:00:00Z,2022-11-18T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
324393,Influenza - Avian,;H5N1 HPAI;,46.899108,18.045248,SiÃƒÂ³fok,Hungary,Europe,2022-05-30T00:00:00Z,2022-06-10T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
333783,Influenza - Avian,;H5N1 HPAI;,64.08149,-20.758748,Grimsnes,Iceland,Europe,2022-06-11T00:00:00Z,2022-10-19T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
333779,Influenza - Avian,;H5N1 HPAI;,65.668616,-18.046851,EyjafjÃƒÂ¶rÃƒÂ°ur,Iceland,Europe,2022-08-25T00:00:00Z,2022-10-19T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
325246,Influenza - Avian,;H5N1 HPAI;,65.707,-18.139,Krossanesborgir,Iceland,Europe,2022-05-19T00:00:00Z,2022-06-24T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
324663,Influenza - Avian,;H5N1 HPAI;,63.98,-22.512,Innri-NjarÃƒÂ°vÃƒÂ­k,Iceland,Europe,2022-04-17T00:00:00Z,2022-06-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
324665,Influenza - Avian,;H5N1 HPAI;,63.874,-22.42,Grindavik,Iceland,Europe,2022-04-17T00:00:00Z,2022-06-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
324658,Influenza - Avian,;H5N1 HPAI;,63.975,-22.539,NjarÃƒÂ°vÃƒÂ­k,Iceland,Europe,2022-04-19T00:00:00Z,2022-06-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
324655,Influenza - Avian,;H5N1 HPAI;,63.848,-22.421,Grindavik,Iceland,Europe,2022-04-18T00:00:00Z,2022-06-13T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
333778,Influenza - Avian,;H5N1 HPAI;,64.07542,-22.66615,GarÃƒÂ°ur,Iceland,Europe,2022-09-14T00:00:00Z,2022-10-19T00:00:00Z,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed,Larus marinus
333782,Influenza - Avian,;H5N1 HPAI;,64.051537,-21.931929,HafnarfjÃƒÂ¶rÃƒÂ°ur,Iceland,Europe,2022-06-15T00:00:00Z,2022-10-19T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
325249,Influenza - Avian,;H5N1 HPAI;,64.1,-22.01,seltjarnarnes,Iceland,Europe,2022-05-24T00:00:00Z,2022-06-23T00:00:00Z,"Wild,Lesser Black-backed Gull (Larus fuscus),",WOAH (former OIE),NA,NA,Confirmed,Larus fuscus
297022,Influenza - Avian,;H5N1 HPAI;,58.681,23.403377,Papilaid,Estonia,Europe,2021-06-02T00:00:00Z,2021-06-08T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,"Larus argentatus, Larus ridibundus"
297026,Influenza - Avian,;H5N1 HPAI;,58.438836,23.667138,Kuralaid,Estonia,Europe,2021-06-03T00:00:00Z,2021-06-09T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax carbo
308282,Influenza - Avian,;H5N1 HPAI;,58.362453,24.56022,PÃƒÂ¤rnu,Estonia,Europe,2021-11-25T00:00:00Z,2021-12-06T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
